Date,oil Price,Usd,Kospi,gold,open,high,low,close,volume,value
2022-09-01,98.19,1341.76,2443,1723,27521000,27773000,27100000,27636000,3585.5113077,98555665887
2022-09-02,99.13,1356.79,2427.7,1707.8,27636000,28000000,27312000,27571000,3667.6576047,1.02E+11
2022-09-03,,,,,27562000,27704000,27286000,27447000,1868.6289415,51373788620
2022-09-04,,,,1723.6,27440000,27590000,27200000,27528000,1823.7040293,49935020084
2022-09-05,99.76,1363.68,2410.07,1724.2,27529000,27599000,27223000,27309000,3528.4682014,96597927686
2022-09-06,98.95,1370.53,2409.72,1719.7,27309000,27690000,26203000,26361000,8145.6765846,2.21E+11
2022-09-07,95.88,1378.52,2395.66,1712.9,26361000,27064000,26198000,26810000,5757.5593207,1.53E+11
2022-09-08,92.59,1375.39,2393.27,1729.5,26811000,27042000,26601000,26887000,4259.4324454,1.14E+11
2022-09-09,95.2,1384.88,,1719.6,26887000,29616000,26864000,29350000,9802.8041379,2.80E+11
2022-09-10,,,,,29344000,29900000,29001000,29727000,5736.675057,1.69E+11
2022-09-11,,,,,29727000,30030000,29527000,30028000,3688.6004885,1.10E+11
2022-09-12,97.42,1380.06,,1728.4,30028000,30851000,29780000,30656000,7642.5660334,2.32E+11
2022-09-13,98.38,1375.25,2418.59,1736,30684000,31300000,28200000,28371000,15229.115809,4.52E+11
2022-09-14,97.57,1392.37,2390.47,1711.6,28371000,28813000,27688000,28344000,8716.7826853,2.47E+11
2022-09-15,97.3,1391.44,2416.01,1707.2,28352000,28518000,27774000,28024000,6939.7770373,1.96E+11
2022-09-16,95.7,1397.7,2387.56,1673.7,28029000,28173000,27453000,27915000,5350.8370115,1.49E+11
2022-09-17,,,,,27916000,28357000,27893000,28174000,3240.1004365,90962723367
2022-09-18,,,,,28174000,28206000,27280000,27490000,4018.1503135,1.12E+11
2022-09-19,95.2,1385.95,2388.73,1685.4,27490000,27732000,26216000,27566000,9719.59411,2.61E+11
2022-09-20,96.55,1390.33,2373.64,1684.9,27566000,27707000,26582000,26757000,5253.122238,1.42E+11
2022-09-21,96.31,1392.91,2351.54,1673.2,26757000,27974000,26199000,26538000,9250.1187674,2.49E+11
2022-09-22,95.51,1397.72,2319.7,1682.8,26523000,27698000,26478000,27572000,5953.9890937,1.61E+11
2022-09-23,92.67,1407.07,2331.33,1680.1,27571000,27788000,26709000,27594000,7237.6420875,1.98E+11
2022-09-24,,,,,27591000,27611000,27101000,27270000,2902.6964377,79497771144
2022-09-25,,,,,27270000,27499000,26910000,27051000,2488.1113005,67830234775
2022-09-26,89.5,1421.3,2260.8,1651,27051000,27749000,27000000,27597000,4639.4461613,1.27E+11
2022-09-27,89.81,1430.61,2224.39,1629.2,27604000,29112000,27130000,27501000,11326.095177,3.19E+11
2022-09-28,90.27,1426.67,2206.15,1636.5,27495000,28421000,26800000,27952000,7772.2124387,2.14E+11
2022-09-29,92.76,1424.2,2197.75,1669,27952000,28246000,27290000,28033000,6460.9315787,1.80E+11
2022-09-30,92.34,1430.42,2161.11,1669.5,28020000,28841000,27580000,27924000,6867.902456,1.93E+11
2022-10-01,,,,,27924000,28008000,27696000,27868000,2546.8251167,70954974473
2022-10-02,,,,,27868000,27960000,27512000,27691000,3079.7695615,85545876530
2022-10-03,90.69,1440.23,,1670.5,27672000,28375000,27591000,28299000,3956.1096404,1.11E+11
2022-10-04,92.14,1432.57,2189.51,1708.4,28280000,29094000,28145000,28980000,5533.8170652,1.59E+11
2022-10-05,94.06,1416.34,2248.85,1734.4,28952000,29017000,28322000,28721000,5152.7156801,1.48E+11
2022-10-06,95.81,1417.05,2230.43,1725.5,28720000,28930000,28290000,28418000,4801.1876816,1.37E+11
2022-10-07,97.44,1408.62,2217.84,1721,28418000,28517000,27663000,27805000,5416.3785918,1.52E+11
2022-10-08,,,,,27810000,27933000,27602000,27743000,2106.9453141,58568308273
2022-10-09,,,,,27743000,27885000,27622000,27679000,1640.5817829,45515986562
2022-10-10,99.13,1421.95,,1703.4,27679000,27833000,27359000,27401000,4196.415337,1.16E+11
2022-10-11,96.03,1428.97,2193.02,1675.6,27397000,27678000,27131000,27339000,3732.9400031,1.02E+11
2022-10-12,95.12,1431.81,2191.35,1673.4,27339000,27523000,27255000,27460000,2101.4266153,57574795546
2022-10-13,93.66,1424.9,2198.29,1680.2,27460000,28063000,26400000,27810000,8203.958395,2.22E+11
2022-10-14,94.17,1430.6,2200.66,1672.8,27808000,28539000,27500000,27660000,5280.081239,1.48E+11
2022-10-15,,,,,27656000,27722000,27410000,27524000,1863.6519809,51459862485
2022-10-16,,,,,27548000,27900000,27502000,27655000,1613.2315314,44583425422
2022-10-17,92.16,1442.45,2187.17,1649.9,27655000,28200000,27526000,27993000,3325.5917962,92642089153
2022-10-18,90.82,1431.69,2249.15,1655.9,27995000,28180000,27530000,27812000,3645.5468685,1.02E+11
2022-10-19,89.29,1425.33,2249.35,1657.2,27824000,27825000,27536000,27657000,3160.6160294,87417949568
2022-10-20,92.48,1435.17,2225.53,1634.6,27639000,27800000,27400000,27505000,2683.2479925,73944127660
2022-10-21,92.09,1430.58,2210.59,1632.4,27505000,27700000,27130000,27580000,2767.6224801,76016880614
2022-10-22,,,,,27600000,27700000,27547000,27620000,2036.1049502,56235951760
2022-10-23,,,,,27620000,28152000,27484000,27981000,2722.169758,75515642883
2022-10-24,92.17,1431.05,2248.26,1662.9,27981000,28077000,27663000,27803000,3125.3489913,87079836346
2022-10-25,92.56,1444.94,2237.04,1654.5,27803000,28844000,27621000,28494000,4893.2031289,1.38E+11
2022-10-26,93.32,1427.26,2240.7,1657.7,28494000,29447000,28470000,29079000,5979.8761206,1.73E+11
2022-10-27,94.73,1412.85,2266.07,1668.8,29116000,29238000,28530000,28590000,5172.4942334,1.50E+11
2022-10-28,95.01,1421.67,2276.73,1667.2,28590000,29183000,28350000,28958000,3424.8618647,98435976523
2022-10-29,,,,,28932000,29497000,28910000,29091000,6211.3765397,1.81E+11
2022-10-30,,,,,29091000,29350000,28902000,28957000,3137.0687589,91332005444
2022-10-31,93.17,1422.05,2293.75,1647.2,28957000,29217000,28580000,28778000,3780.0177572,1.09E+11
2022-11-01,94.4,1427.03,2301.58,1636.1,28778000,28928000,28634000,28749000,2933.7166425,84430214876
2022-11-02,94.71,1417.08,2326.05,1651.4,28753000,29299000,28500000,28632000,7547.8613687,2.18E+11
2022-11-03,93.49,1424.95,2297.45,1639.1,28632000,28900000,28443000,28693000,6757.6929138,1.94E+11
2022-11-04,96.12,1424.06,2325.85,1631.7,28685000,29679000,28683000,29388000,7964.1178519,2.32E+11
2022-11-05,,,,,29388000,29870000,29304000,29756000,5550.0797021,1.65E+11
2022-11-06,,,,,29756000,29869000,29400000,29473000,3135.4653878,93055406232
2022-11-07,97.29,1411.8,2360.22,1678.6,29470000,29658000,28790000,28945000,5212.3447189,1.52E+11
2022-11-08,95.96,1393.43,2387.2,1678,28945000,29020000,25842000,26650000,21680.492361,5.95E+11
2022-11-09,93.19,1375.04,2408.54,1715.2,26652000,26832000,22564000,22919000,22296.852651,5.53E+11
2022-11-10,91.29,1371.3,2405.77,1709.7,22924000,25120000,22840000,24779000,20710.252778,4.98E+11
2022-11-11,94.81,1350.14,2466.9,1758.3,24779000,24928000,23000000,23656000,12736.126084,3.04E+11
2022-11-12,,,,,23657000,23755000,23061000,23380000,4753.9923734,1.11E+11
2022-11-13,,,,,23380000,23515000,22500000,22510000,7169.9512786,1.65E+11
2022-11-14,94.42,1319.5,2485.18,1769.4,22511000,23438000,21509000,22701000,13460.021929,3.02E+11
2022-11-15,91.16,1324.27,2482.76,1774,22706000,23220000,22530000,23003000,6064.3349299,1.39E+11
2022-11-16,91.72,1316.56,2487,1782,23003000,23162000,22550000,22954000,4821.3190319,1.10E+11
2022-11-17,90.52,1337,2466.5,1777,22954000,23039000,22613000,22982000,3192.6937643,72904673242
2022-11-18,87.65,1342.99,2448.13,1763.1,22982000,23330000,22900000,23061000,3545.6195842,81843191221
2022-11-19,,,,,23062000,23197000,22928000,23081000,2254.6108249,51938225975
2022-11-20,,,,,23082000,23128000,22651000,22788000,4008.0683116,92051907652
2022-11-21,84.18,1341.55,2446.05,1752,22763000,22810000,22000000,22220000,5410.3545669,1.22E+11
2022-11-22,86.2,1359.61,2405.96,1739.7,22220000,22719000,22031000,22584000,4830.1068258,1.08E+11
2022-11-23,85.19,1353.01,2424.36,1740.8,22599000,23121000,22525000,22985000,4524.8935129,1.04E+11
2022-11-24,81.52,1337.09,2437.51,1751,22985000,23220000,22566000,22738000,4151.7005439,94860806308
2022-11-25,83.8,1328.03,2442.21,1751,22735000,22794000,22370000,22676000,3000.1334495,67806317145
2022-11-26,,,,,22677000,22862000,22605000,22660000,2148.7758061,48865893598
2022-11-27,,,,,22646000,22774000,22605000,22646000,1989.0511378,45175559593
2022-11-28,79.93,1335.95,2425.05,1755,22661000,22690000,22217000,22339000,3579.0905705,80214477852
2022-11-29,83.42,1341.53,2405.54,1754.6,22329000,22617000,22155000,22417000,2523.9082104,56647764932
2022-11-30,83.13,1325.67,2424.44,1763.4,22417000,23293000,22415000,23192000,4690.5752052,1.08E+11
2022-12-01,84.28,1301.72,2501.43,1783.1,23209000,23400000,22871000,23002000,3278.5151968,75761071316
2022-12-02,83.85,1304.56,2471.5,1817,23008000,23046000,22650000,22877000,2707.5491701,61755977181
2022-12-03,,,,,22877000,22973000,22752000,22830000,1361.7308728,31071194371
2022-12-04,,,,,22821000,23021000,22755000,22906000,1690.0739927,38661404072
2022-12-05,83.04,1299.17,2442.17,1810.5,22918000,23150000,22685000,22725000,3649.930863,83776335468
2022-12-06,79.66,1305.73,2397.7,1780.8,22729000,22885000,22701000,22821000,2826.9726101,64445480751
2022-12-07,77.01,1320.13,2385.87,1783.3,22837000,22898000,22400000,22544000,3381.1478764,76371819696
2022-12-08,75.18,1314.77,2386.9,1799.5,22544000,23000000,22484000,22918000,2658.3012224,60238648327
2022-12-09,74.66,1316.82,2382.73,1801.9,22918000,23000000,22770000,22849000,2349.7262737,53715032552
2022-12-10,,,,,22845000,22940000,22820000,22831000,1339.7657661,30646589950
2022-12-11,,,,,22824000,22915000,22760000,22775000,1591.8490245,36350568859
2022-12-12,74.94,1303.95,2373.58,1808,22784000,22882000,22487000,22824000,2436.2976413,55084524507
2022-12-13,78.34,1307.07,2385.05,1792.3,22824000,23600000,22570000,23161000,5226.5278148,1.21E+11
2022-12-14,79.97,1289.57,2380.81,1822.6,23182000,23941000,23147000,23235000,4041.5227297,94660482356
2022-12-15,80.47,1295.91,2383.83,1818.7,23255000,23382000,22877000,22942000,2875.733021,66575698319
2022-12-16,78.73,1319.51,2329.75,1786.9,22952000,23050000,22125000,22249000,4660.970703,1.05E+11
2022-12-17,,,,,22249000,22367000,22000000,22230000,2908.9528117,64427612393
2022-12-18,,,,,22230000,22299000,22111000,22210000,1889.6207937,41937018170
2022-12-19,78.11,1311.55,2350.78,1801.6,22214000,22240000,21521000,21654000,3169.2338343,69541093991
2022-12-20,78.13,1301.65,2344.73,1796.8,21654000,22221000,21585000,22011000,3084.6571373,67692054188
2022-12-21,79.36,1284.06,2346.39,1827.9,22017000,22065000,21874000,21943000,2014.9476447,44278935562
2022-12-22,81.14,1280.37,2340,1823.8,21943000,21980000,21659000,21891000,2511.7940299,54875642302
2022-12-23,80.58,1291.94,2325.86,1801,21891000,22000000,21764000,21872000,2253.9062881,49294615581
2022-12-24,,,,,21884000,21985000,21858000,21951000,1191.8203053,26154354236
2022-12-25,,,,,21951000,21962000,21776000,21848000,2041.5410903,44679760075
2022-12-26,,1279.8,2312.54,1805.8,21854000,21861000,21596000,21702000,2548.5778528,55317974480
2022-12-27,82.23,1274.91,2327.52,1808.2,21711000,21745000,21242000,21321000,2842.5245103,61104995861
2022-12-28,81.96,1272.25,2296.45,1822.4,21324000,21396000,21010000,21061000,3151.2807611,66752520284
2022-12-29,80.39,1274.71,2265.73,1812.3,21061000,21295000,20908000,21201000,2464.4578216,51975879185
2022-12-30,81.29,1261.24,,1821.8,21201000,21232000,20700000,21070000,2699.072216,56577073270
2022-12-31,,,,,21086000,21249000,20966000,21079000,2960.9000955,62530539957
2023-01-01,,,,,21079000,21171000,21002000,21123000,1486.4675534,31357935910
2023-01-02,,1261.95,2249.95,1834.55,21128000,21400000,21047000,21215000,2578.8445306,54848830816
2023-01-03,82.05,1269.93,2230.98,1831.8,21209000,21451000,21178000,21351000,2097.6153058,44770082697
2023-01-04,76.88,1279.59,2205.98,1845.2,21351000,21732000,21341000,21588000,2479.2481819,53380293696
2023-01-05,75.77,1271.39,2268.2,1861.2,21589000,21641000,21404000,21575000,3563.0102353,76705645075
2023-01-06,76.15,1274.58,2253.4,1835.9,21575000,21593000,21280000,21517000,3285.3767163,70377645236
2023-01-07,,,,,21517000,21585000,21467000,21539000,1254.8333369,27012968306
2023-01-08,,,,,21539000,21760000,21498000,21704000,1541.6693554,33262049871
2023-01-09,77.57,1254.5,2315.87,1872.8,21704000,21844000,21628000,21655000,3454.0334778,75081619993
2023-01-10,77,1239.69,2348.04,1875.7,21655000,21960000,21558000,21916000,2628.4345643,57169463343
2023-01-11,78.23,1241.22,2364.05,1881.3,21916000,22501000,21871000,22485000,3066.6354918,67549706545
2023-01-12,80.73,1242.41,2376.72,1879.7,22475000,23900000,22415000,23552000,7650.9016313,1.76E+11
2023-01-13,81.86,1239.51,2377.34,1898.8,23546000,24902000,23378000,24802000,6444.4050139,1.55E+11
2023-01-14,,,,,24802000,26201000,24766000,25881000,14303.123998,3.68E+11
2023-01-15,,,,1923.25,25873000,25990000,25447000,25836000,4769.1841799,1.23E+11
2023-01-16,82.25,1237.1,2390.06,1923.8,25857000,26585000,25600000,26368000,5477.2327127,1.43E+11
2023-01-17,83.3,1241.98,2400.92,1920.1,26327000,26662000,25989000,26255000,3964.8548321,1.04E+11
2023-01-18,84.62,1237.36,2380.36,1911.1,26255000,26795000,25502000,25718000,8246.6429224,2.17E+11
2023-01-19,82.6,1238.11,2354.56,1907,25701000,26299000,25690000,26205000,3265.2255108,84733146462
2023-01-20,84.9,1232.63,2380,1933.7,26208000,28105000,26101000,28026000,6019.1130748,1.62E+11
2023-01-21,,,,,28025000,29000000,27721000,28333000,7165.7797606,2.04E+11
2023-01-22,,,,,28333000,28706000,27937000,28390000,4350.7892113,1.24E+11
2023-01-23,85.45,1230.35,,1936.1,28400000,28890000,28220000,28609000,4463.8768557,1.27E+11
2023-01-24,84.89,1230.38,,1940.5,28600000,28951000,28014000,28351000,6049.3920058,1.73E+11
2023-01-25,84.59,1232.98,2426.58,1946,28363000,29524000,28001000,28736000,6714.8438416,1.91E+11
2023-01-26,84.47,1232.97,2436.18,1955.3,28736000,29081000,28692000,28930000,4523.7064671,1.31E+11
2023-01-27,85.31,1232.26,2474.52,1936.8,28930000,29336000,28456000,28950000,4064.6514324,1.17E+11
2023-01-28,,,,,28950000,29118000,28800000,29063000,2868.9180948,83196227169
2023-01-29,,,,,29064000,29922000,28984000,29670000,4907.8924742,1.44E+11
2023-01-30,83.45,1230.2,2484.64,1928.3,29657000,29777000,28323000,28706000,6952.2292022,2.03E+11
2023-01-31,81.95,1231.88,2449.92,1923,28724000,29225000,28430000,29064000,4605.2685438,1.33E+11
2023-02-01,82.87,1233.72,2446.03,1927.2,29052000,29740000,28626000,29620000,5637.9167477,1.64E+11
2023-02-02,80.48,1222.26,2481.94,1952.3,29599000,30285000,29530000,29600000,6298.033361,1.88E+11
2023-02-03,79.42,1225.19,2466.54,1912.4,29601000,29734000,29287000,29432000,4743.6864257,1.40E+11
2023-02-04,,,,,29432000,29650000,29349000,29420000,2924.1628295,86210318405
2023-02-05,,,,,29398000,29528000,28827000,28990000,4235.8907463,1.24E+11
2023-02-06,78.25,1247.35,2461.82,1865.6,28990000,29439000,28650000,29222000,12169.807785,3.54E+11
2023-02-07,80.55,1261.47,2440.14,1870,29225000,29561000,29017000,29452000,16246.138274,4.75E+11
2023-02-08,81.92,1255.81,2469.42,1872.1,29452000,29591000,28940000,29303000,9798.406279,2.88E+11
2023-02-09,82.84,1260.87,2470.66,1875.3,29303000,29400000,28135000,28193000,12573.152748,3.63E+11
2023-02-10,83.62,1264.87,2470.65,1861.6,28193000,28350000,27916000,28120000,5826.7605452,1.64E+11
2023-02-11,,,,,28145000,28379000,28057000,28377000,4616.9267612,1.30E+11
2023-02-12,,,,,28360000,28490000,28141000,28263000,3940.5033416,1.12E+11
2023-02-13,84.23,1266.25,2461.96,1859,28264000,28379000,27910000,28309000,5446.9858899,1.53E+11
2023-02-14,84.37,1273.31,2471.33,1854.1,28334000,28850000,27950000,28798000,8113.1714753,2.30E+11
2023-02-15,82.95,1272.59,2473.09,1842,28782000,31400000,28611000,31186000,12911.880829,3.81E+11
2023-02-16,83.76,1283.97,2444.06,1838.6,31183000,32458000,30400000,30451000,12781.370262,4.04E+11
2023-02-17,81.73,1289.94,2447.66,1827.4,30466000,32090000,30278000,31641000,9141.3378367,2.84E+11
2023-02-18,,,,,31641000,32014000,31498000,31789000,5267.6403321,1.67E+11
2023-02-19,,,,1851.2,31789000,32370000,31400000,31435000,8172.9162537,2.60E+11
2023-02-20,82.02,1297.55,2453.25,1847.55,31434000,32148000,31000000,31883000,8070.9867849,2.56E+11
2023-02-21,81.94,1296.42,2457.51,1850.5,31883000,32600000,31510000,31736000,9416.9285295,3.02E+11
2023-02-22,80.52,1306.16,2430.87,1837,31751000,31850000,30900000,31619000,7731.2576666,2.43E+11
2023-02-23,80.53,1303.05,2430.01,1823.6,31638000,31999000,30960000,31398000,6836.9640215,2.15E+11
2023-02-24,82.04,1298.03,2442.49,1825.2,31400000,31485000,30560000,30877000,6775.0862299,2.11E+11
2023-02-25,,,,,30868000,31000000,30291000,30959000,4719.6848956,1.45E+11
2023-02-26,,,,,30959000,31384000,30710000,31279000,3065.8203017,94938741700
2023-02-27,81.64,1314.55,2405.42,1818,31279000,31654000,30890000,31255000,4718.9742559,1.47E+11
2023-02-28,81.91,1318.4,2417.58,1823.9,31255000,31323000,30904000,31024000,3593.4075726,1.12E+11
2023-03-01,82.59,1323.44,,1834,31024000,31600000,30805000,31106000,4532.6848761,1.42E+11
2023-03-02,83.22,1305.83,2414.61,1843.8,31106000,31284000,30800000,31109000,4579.4377161,1.42E+11
2023-03-03,83.82,1311.39,2438.73,1842.1,31109000,31135000,29508000,29709000,7298.8178529,2.18E+11
2023-03-04,,,,,29710000,29907000,29638000,29838000,2222.2912047,66213470511
2023-03-05,,,,,29837000,30097000,29650000,29982000,2189.4539095,65484864545
2023-03-06,84.59,1294.1,2452.46,1861,29982000,30066000,29638000,29769000,2405.786232,71803338820
2023-03-07,84.37,1297.85,2457.04,1852.6,29769000,29978000,29250000,29579000,7624.3543545,2.27E+11
2023-03-08,82.12,1318.31,2435.58,1818,29579000,29660000,29000000,29023000,5501.2939815,1.62E+11
2023-03-09,82.05,1316.77,2440.79,1818,29018000,29320000,27415000,27604000,9841.8762263,2.81E+11
2023-03-10,80.72,1325.82,2389.82,1835.1,27604000,27605000,26707000,27343000,9730.6322403,2.63E+11
2023-03-11,,,,,27341000,28023000,26870000,27737000,6228.7393739,1.71E+11
2023-03-12,,,,,27722000,29300000,27167000,29199000,6122.0855742,1.72E+11
2023-03-13,81.88,1319.1,2400.45,1877.1,29190000,32000000,28855000,31676000,13888.83821,4.23E+11
2023-03-14,78.92,1296.94,2390.36,1919.4,31676000,34469000,31579000,32490000,17872.078877,5.88E+11
2023-03-15,76.22,1304.94,2380.09,1924.5,32491000,33500000,32000000,32511000,11093.604348,3.63E+11
2023-03-16,73.75,1313.38,2357.98,1940.2,32505000,33455000,32307000,33335000,6814.4334953,2.24E+11
2023-03-17,74.11,1301.84,2403.7,1942.7,33309000,36649000,33300000,36207000,15037.600372,5.27E+11
2023-03-18,,,,,36207000,36649000,35500000,35767000,9300.2317407,3.37E+11
2023-03-19,,,,,35760000,37526000,35657000,37233000,7991.5162672,2.92E+11
2023-03-20,70.77,1309.1,2391.87,2008.6,37228000,37838000,36217000,37295000,10244.52549,3.81E+11
2023-03-21,73.96,1303.87,2396.54,2000.7,37294000,37634000,36500000,37221000,8735.6383504,3.25E+11
2023-03-22,74.75,1303.82,2411.25,1959.7,37202000,38400000,35584000,36372000,10824.620862,4.02E+11
2023-03-23,75.88,1297.58,2398.27,1992.5,36372000,37660000,35930000,37274000,7303.5305886,2.68E+11
2023-03-24,74.6,1286.67,2421.27,2013.3,37268000,37599000,36304000,36749000,6250.3962025,2.32E+11
2023-03-25,,,,,36750000,36969000,36510000,36750000,2977.3803984,1.09E+11
2023-03-26,,,,,36750000,37432000,36632000,37160000,3091.0395766,1.14E+11
2023-03-27,75.01,1295.24,2423.94,2000.3,37156000,37282000,35444000,36110000,6840.8897765,2.50E+11
2023-03-28,77.63,1298.35,2418.69,1957.8,36124000,36220000,35230000,36026000,5170.6862286,1.85E+11
2023-03-29,77.72,1297.46,2432.63,1975.4,36020000,37750000,36006000,37401000,6442.7975674,2.39E+11
2023-03-30,77.53,1307.13,2452.97,1965.9,37402000,38424000,36800000,37157000,7063.1653249,2.66E+11
2023-03-31,78.12,1296.97,2459.94,1981.3,37157000,37771000,36596000,37540000,5856.700495,2.18E+11
2023-04-01,,,,,37540000,37950000,37449000,37585000,2923.3399531,1.10E+11
2023-04-02,,,,,37596000,37700000,37000000,37301000,3827.7148082,1.43E+11
2023-04-03,84.84,1306.47,2485.81,1968.1,37296000,37768000,36378000,36814000,5344.4556279,1.98E+11
2023-04-04,85.5,1308.76,2475.87,1984.6,36814000,37552000,36660000,37205000,3443.0966445,1.28E+11
2023-04-05,85.49,1310.54,2482.61,2022.1,37207000,37804000,36948000,37139000,4804.3175461,1.80E+11
2023-04-06,85.18,1317.36,2488,2022.2,37139000,37211000,36800000,37058000,3265.1956739,1.21E+11
2023-04-07,,1318.99,2478.64,,37058000,37200000,36890000,36993000,2191.385527,81178209965
2023-04-08,,,,,36993000,37249000,36930000,37080000,3044.9872294,1.13E+11
2023-04-09,,,,,37064000,37576000,36878000,37313000,3846.3121556,1.43E+11
2023-04-10,85.5,1316.39,2491.68,2000,37331000,39183000,37255000,38985000,6752.314109,2.57E+11
2023-04-11,85.42,1320.99,2523.33,1991.4,38981000,40260000,38903000,40004000,8105.8845826,3.22E+11
2023-04-12,86.65,1322.45,2546.36,2005.2,40005000,40610000,39567000,39699000,10654.285642,4.26E+11
2023-04-13,87.77,1323.07,2534.71,2015.6,39694000,40198000,39689000,39911000,5171.072562,2.06E+11
2023-04-14,86.8,1301.94,2580.1,2041,39912000,40333000,39470000,39804000,5561.1440206,2.23E+11
2023-04-15,,,,,39804000,39999000,39752000,39800000,1938.560581,77290046948
2023-04-16,,,,,39800000,39981000,39600000,39607000,2393.4952818,95129039158
2023-04-17,86.43,1304.38,2570.3,2002.7,39612000,39673000,38506000,38700000,5420.8572589,2.11E+11
2023-04-18,85.51,1319.51,2582.23,1997.1,38700000,39847000,38251000,39630000,4976.8315126,1.95E+11
2023-04-19,84.41,1319.55,2570.06,2008.5,39637000,39719000,38181000,38300000,6118.4824719,2.38E+11
2023-04-20,82.42,1330.14,2566.06,1996.5,38300000,38572000,37400000,37672000,5515.2818838,2.10E+11
2023-04-21,81.86,1324.04,2556.7,2005.1,37672000,37779000,36108000,36337000,5934.6195108,2.20E+11
2023-04-22,,,,,36337000,37318000,36055000,37182000,3716.2246264,1.36E+11
2023-04-23,,,,,37182000,37198000,36524000,36802000,1942.1046809,71532980981
2023-04-24,82.3,1330.38,2538.36,1983.2,36802000,37297000,36200000,36750000,3663.6603175,1.35E+11
2023-04-25,82.95,1332.94,2531.35,1995.4,36750000,38123000,36359000,37877000,4364.4052902,1.62E+11
2023-04-26,81.12,1341.31,2489.49,2000,37877000,39850000,36749000,38017000,9856.3356699,3.79E+11
2023-04-27,78.4,1338.44,2484.31,1999.8,38020000,39730000,37959000,39258000,6531.8065923,2.54E+11
2023-04-28,79.98,1339.57,2511.79,1997.2,39271000,39500000,38711000,39083000,3370.0092669,1.32E+11
2023-04-29,,,,,39083000,39247000,38800000,38965000,1753.9255596,68531904105
2023-04-30,,,,,38980000,39830000,38809000,39149000,3356.944859,1.32E+11
2023-05-01,80.1,1338.17,,2000.2,39149000,39303000,37372000,37769000,5466.4444535,2.09E+11
2023-05-02,78.59,1343.07,2504.01,1990.5,37768000,38680000,37428000,38405000,4771.6543701,1.81E+11
2023-05-03,73.79,1342.64,2510.19,2026.4,38406000,39050000,37800000,38703000,5239.8509746,2.01E+11
2023-05-04,73.3,1335.41,2494.82,2054.7,38733000,39112000,38423000,38580000,4027.302864,1.56E+11
2023-05-05,74.31,1323.27,,2058,38599000,39359000,38520000,39053000,5614.2103552,2.19E+11
2023-05-06,,,,,39077000,39435000,38142000,38677000,4471.1849355,1.74E+11
2023-05-07,,,,,38679000,38953000,38143000,38143000,2434.4775996,93899192064
2023-05-08,76.56,1317.96,2518.53,2024.6,38152000,38369000,36822000,37255000,5517.3751872,2.07E+11
2023-05-09,76.32,1322.71,2512.34,2028.4,37260000,37544000,36822000,37150000,3678.2143605,1.37E+11
2023-05-10,76.62,1326.33,2505.96,2041.6,37150000,37995000,36580000,37071000,4525.2828799,1.69E+11
2023-05-11,76.71,1318.21,2505.57,2036.8,37072000,37232000,36260000,36411000,3570.3913773,1.31E+11
2023-05-12,74.46,1331.14,2487.35,2020.5,36413000,36554000,35262000,36341000,5478.8396829,1.97E+11
2023-05-13,,,,,36341000,36662000,36143000,36374000,1868.0954648,67979133829
2023-05-14,,,,,36382000,36800000,36193000,36415000,1639.2083307,59726505226
2023-05-15,74.45,1342.48,2469.8,2013.8,36420000,37200000,36204000,36632000,2671.2658326,98300162815
2023-05-16,75.22,1335.79,2494.4,2021.3,36642000,36795000,36335000,36421000,2091.3389651,76375961495
2023-05-17,74.6,1342.78,2479.65,1983.6,36419000,36835000,35938000,36700000,3207.1897834,1.17E+11
2023-05-18,76.06,1334.71,2511.09,1956.8,36706000,36920000,35800000,36240000,3396.6709384,1.24E+11
2023-05-19,75.71,1333.99,2530.83,1960,36240000,36486000,35950000,36156000,2587.5145069,93622400558
2023-05-20,,,,,36156000,36475000,36119000,36385000,1174.3208193,42561799025
2023-05-21,,,,,36404000,36618000,36048000,36051000,1573.0594689,57153092942
2023-05-22,75.24,1325.21,2540.03,1980.5,36057000,36200000,35709000,35947000,2597.921922,93326194209
2023-05-23,75.96,1314.17,2565.8,1973.9,35947000,36660000,35841000,36381000,2510.2757879,91284785438
2023-05-24,77.49,1320.26,2557.11,1975.4,36382000,36430000,35144000,35452000,4471.5196007,1.60E+11
2023-05-25,76.94,1318.77,2570.64,1959.5,35465000,35670000,35000000,35547000,3394.7374187,1.20E+11
2023-05-26,76.25,1331.2,2561.94,1961.8,35550000,36110000,35284000,35771000,2369.1616222,84409771662
2023-05-27,,,,,35786000,35900000,35588000,35824000,1922.4548364,68717026294
2023-05-28,,,,1964.55,35824000,37532000,35788000,37350000,3852.9775285,1.41E+11
2023-05-29,76.88,1323.43,,1961.45,37360000,37883000,36802000,36992000,4032.1129285,1.50E+11
2023-05-30,75.19,1324.96,2582.41,1961.3,36992000,37402000,36821000,36914000,3280.2053647,1.22E+11
2023-05-31,73.07,1320.16,2586.03,1977.5,36923000,37043000,36059000,36391000,3833.6177027,1.40E+11
2023-06-01,72.79,1322.33,2572.56,1981.3,36391000,36509000,35715000,35823000,3403.8400807,1.23E+11
2023-06-02,73.33,1313.18,2586.27,1994.6,35823000,36150000,35470000,36089000,3129.3824466,1.12E+11
2023-06-03,,,,,36089000,36102000,35801000,35888000,1925.5655612,69221217633
2023-06-04,,,,,35888000,36146000,35820000,35865000,1679.7905482,60341276257
